fact_id,source,gender,age,grade_letter,raisedhands,visited_resources,announcements_view,discussion,absence_days,stage,topic,gpa,absences,study_time,parental_education,parental_support,tutoring,g1,g2,g3,failures,medu,fedu,math_score,science_score,english_score,avg_score,lunch,test_prep,exam_score,attendance,hours_studied,motivation_level,internet_access,tutoring_sessions,parental_involvement,family_income,previous_scores,sleep_hours
7054,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,63,29,medium,yes,0,medium,medium,94,8
7055,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,96,13,medium,yes,1,medium,low,51,10
7056,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,61,11,high,yes,5,medium,medium,81,7
7057,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,90,21,medium,yes,2,medium,low,99,6
7058,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,90,20,medium,yes,2,high,low,79,9
7059,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,98,21,high,no,3,medium,medium,59,9
7060,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,62,21,low,yes,1,medium,low,94,7
7061,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,84,19,medium,yes,0,high,low,63,10
7062,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,77,29,medium,yes,5,medium,low,52,7
7063,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,73,10,low,yes,1,low,low,72,8
7064,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,64,15,high,yes,1,high,medium,55,9
7065,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,83,19,medium,yes,1,medium,medium,56,7
7066,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,79,10,high,no,1,high,low,73,8
7067,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,64,19,high,yes,0,low,medium,81,9
7068,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,84,30,medium,yes,2,low,high,95,6
7069,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,90,20,high,no,3,low,low,85,6
7070,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,91,21,medium,yes,5,medium,low,92,9
7071,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,96,12,high,yes,2,low,medium,71,7
7072,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,76,16,low,yes,1,low,medium,66,6
7073,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,98,18,low,yes,3,high,low,80,7
7074,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,95,18,low,yes,2,high,low,85,8
7075,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,72,28,low,no,5,high,medium,78,5
7076,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,66,23,medium,yes,0,high,low,63,8
7077,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,77,13,low,yes,3,medium,high,68,8
7078,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,76,21,low,yes,1,high,low,72,9
7079,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,83,23,low,yes,3,medium,medium,51,7
7080,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,83,27,medium,yes,2,medium,low,94,9
7081,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,90,29,low,yes,1,high,medium,76,7
7082,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,80,14,medium,yes,1,medium,medium,88,7
7083,StudentFactors,female,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,59,64,15,low,yes,0,high,low,59,7
7084,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,94,12,medium,yes,1,medium,medium,78,10
7085,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,72,19,low,no,3,low,low,96,5
7086,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,99,23,low,yes,2,low,high,61,8
7087,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,65,26,medium,yes,4,low,high,67,7
7088,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,98,20,high,no,2,high,high,69,7
7089,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,64,18,medium,yes,3,high,high,69,8
7090,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,69,21,high,yes,2,medium,medium,80,9
7091,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,15,medium,yes,1,medium,low,70,8
7092,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,88,33,medium,yes,1,medium,low,84,9
7093,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,94,10,high,yes,3,high,high,74,7
7094,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,77,21,medium,yes,0,medium,low,58,7
7095,StudentFactors,female,16,B,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,76,97,32,low,yes,1,high,low,97,5
7096,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,84,20,high,yes,1,medium,medium,62,10
7097,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,85,19,low,yes,2,high,low,78,7
7098,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,94,18,medium,yes,4,medium,medium,53,7
7099,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,72,19,low,yes,1,medium,medium,96,8
7100,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,74,28,low,yes,0,medium,high,96,9
7101,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,96,7,medium,yes,2,high,low,68,6
7102,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,96,29,low,yes,0,high,low,56,9
7103,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,99,11,high,no,4,medium,medium,88,7
7104,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,96,18,medium,yes,4,medium,low,63,9
7105,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,65,17,medium,yes,1,high,low,85,6
7106,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,93,24,medium,yes,0,high,medium,96,8
7107,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,76,10,medium,yes,1,medium,low,80,7
7108,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,100,23,medium,yes,4,low,low,93,5
7109,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,79,32,medium,yes,0,low,low,61,5
7110,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,82,12,high,yes,0,high,low,96,6
7111,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,81,21,high,yes,3,low,medium,61,8
7112,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,73,16,low,yes,4,medium,low,61,4
7113,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,63,23,high,yes,2,medium,medium,94,8
7114,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,96,20,medium,yes,1,medium,high,78,7
7115,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,92,16,high,yes,6,medium,high,90,4
7116,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,66,23,medium,yes,2,medium,low,90,6
7117,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,91,31,medium,yes,2,medium,medium,82,6
7118,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,85,19,low,yes,0,high,medium,59,7
7119,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,76,24,medium,yes,2,high,low,85,9
7120,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,60,70,12,medium,yes,2,low,low,53,9
7121,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,94,14,medium,yes,3,low,high,60,6
7122,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,88,23,medium,yes,0,medium,medium,82,6
7123,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,82,29,medium,yes,2,high,medium,95,5
7124,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,84,22,medium,yes,2,high,medium,89,6
7125,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,64,18,high,yes,0,high,low,67,6
7126,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,79,20,high,no,2,high,low,91,7
7127,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,68,12,medium,yes,1,medium,medium,98,7
7128,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,60,68,24,high,no,0,low,low,67,6
7129,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,86,25,medium,yes,3,medium,low,59,6
7130,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,96,17,medium,yes,1,high,low,60,6
7131,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,76,17,low,yes,2,medium,high,70,6
7132,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,68,22,high,yes,1,high,medium,53,9
7133,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,86,17,medium,yes,1,high,low,74,8
7134,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,95,20,low,yes,0,high,low,87,8
7135,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,90,33,medium,yes,3,low,medium,77,9
7136,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,95,19,medium,yes,0,low,low,99,8
7137,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,81,18,high,yes,1,high,medium,73,9
7138,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,90,16,medium,yes,1,low,high,51,8
7139,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,66,24,medium,yes,0,low,high,74,7
7140,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,74,19,medium,yes,2,high,high,96,6
7141,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,76,16,medium,no,1,high,low,55,6
7142,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,80,28,low,yes,1,medium,low,61,8
7143,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,97,29,medium,yes,0,high,medium,86,7
7144,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,95,16,high,yes,0,low,medium,65,5
7145,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,65,9,low,yes,1,medium,low,88,4
7146,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,67,26,high,yes,3,medium,low,71,10
7147,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,74,16,medium,yes,1,high,low,90,6
7148,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,72,25,low,yes,8,low,medium,78,6
7149,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,85,8,low,yes,1,medium,low,54,9
7150,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,96,25,low,yes,0,medium,low,69,5
7151,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,98,13,medium,yes,1,high,medium,67,8
7152,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,86,24,low,yes,0,medium,low,91,10
7153,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,94,20,low,yes,1,medium,medium,81,10
7154,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,81,14,medium,no,6,low,low,89,6
7155,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,68,18,medium,yes,1,medium,low,69,7
7156,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,81,24,medium,no,1,medium,medium,85,6
7157,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,82,21,low,yes,0,high,high,53,7
7158,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,90,24,low,yes,0,medium,low,52,9
7159,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,69,32,medium,yes,0,high,medium,64,5
7160,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,75,11,medium,yes,2,medium,high,89,8
7161,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,75,30,medium,yes,0,medium,low,77,7
7162,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,98,21,medium,yes,0,medium,low,70,9
7163,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,78,15,high,yes,1,medium,high,95,9
7164,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,90,12,low,no,2,high,medium,75,6
7165,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,90,19,medium,yes,4,high,high,81,7
7166,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,71,26,medium,yes,1,medium,medium,99,8
7167,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,83,19,low,yes,3,low,low,76,8
7168,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,96,29,medium,yes,2,low,low,89,4
7169,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,79,11,low,yes,1,medium,medium,71,8
7170,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,98,20,medium,yes,0,high,medium,52,9
7171,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,69,12,low,yes,1,high,medium,92,7
7172,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,63,22,high,yes,5,medium,medium,97,8
7173,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,96,25,low,yes,0,low,low,72,9
7174,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,94,17,medium,yes,1,medium,low,75,7
7175,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,100,4,low,yes,2,high,low,71,8
7176,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,87,21,low,yes,1,medium,low,100,7
7177,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,97,23,medium,yes,0,medium,medium,95,7
7178,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,93,22,medium,yes,1,medium,low,52,6
7179,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,94,27,medium,yes,3,low,low,89,7
7180,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,83,14,medium,yes,1,medium,medium,80,10
7181,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,75,24,high,no,1,high,medium,51,6
7182,StudentFactors,female,16,B,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,76,97,27,medium,yes,6,high,low,72,8
7183,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,77,9,low,yes,2,medium,medium,57,7
7184,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,82,22,high,yes,0,low,medium,94,9
7185,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,78,17,high,yes,1,medium,low,51,9
7186,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,83,20,medium,yes,1,high,low,94,6
7187,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,79,22,low,yes,3,low,high,97,6
7188,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,17,low,yes,2,high,medium,54,6
